"X";"cod";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316";"V317";"V318";"V319";"V320";"V321";"V322";"V323";"V324";"V325";"V326";"V327";"V328";"V329";"V330";"V331"
"Ercilla";9204;0,714942818260122;0,672363353519876;0,659057911175603;0,609287394126101;0,596349916955034;0,60379350513644;0,609272554236973;0,62990544521865;0,597268217782313;0,57312878127469;0,519604314294034;0,54748790048825;0,524455011335252;0,487829373865146;0,480820479309388;0,495556329078372;0,563652334502232;0,444739428806678;0,425197631944671;0,460697285841344;0,527730488040002;0,541347768633575;0,514096651752013;0,597207805934435;0,630845546258483;0,631399339059146;0,614155895771935;0,63396200858821;0,67649363982918;0,650466525715034;0,641165458574627;0,664288396426594;0,648214260664712;0,613072719249759;0,573203644713743;0,606551492251614;0,619915768425319;0,613380063619261;0,526921672778841;0,487024065954868;0,533897848677833;0,388412195518413;0,321966439163374;0,298477528587955;0,378257774529276;0,422918215037899;0,423312443346056;0,569307335258379;0,691445681973081;0,780753152158386;0,758127213079478;0,756215842976116;0,761802379719377;0,705844396853463;0,673548116402587;0,653034225723419;0,720944225992546;0,783395994461443;0,796682630670617;0,826982895853516;0,828681147039461;0,869096216885628;0,776658087224526;0,742962184276974;0,815925427737624;0,772826356175172;0,773411494169817;0,729817131357059;0,71480982513338;0,617641170467327;0,483414244158985;0,457784657248688;0,405442110854107;0,385822889884043;0,283774992412513;0,308351345476027;0,35381673387702;0,36394104093893;0,394786610398621;0,528439147483932;0,585853284830035;0,578000202646079;0,55261904662227;0,573839251944602;0,627088349733327;0,733856766665653;0,63069083914933;0,634915657539519;0,671978650546299;0,658386054182938;0,58784916095872;0,466911765977663;0,554545239989976;0,577923518570102;0,571841468532437;0,583425203863223;0,632756760463563;0,708222532672961;0,672031569491666;0,656501778450209;0,666082004602508;0,681653897723433;0,678521387430346;0,675677608664154;0,758622433914294;0,814575954355813;0,848625958568573;0,814927543319128;0,822081308564119;0,878232212590599;0,817764721111156;0,788395546083579;0,784620713783398;0,747054569595419;0,663818137079607;0,513206396363189;0,538539979264378;0,536831442426966;0,507454808341388;0,48679863570104;0,490535197991884;0,501527067961169;0,477503572481164;0,484166205811645;0,506221340724114;0,496909148510615;0,492369271355807;0,417333030080569;0,432976807540497;0,429980317298843;0,450822633676782;0,437023958463207;0,510985361480953;0,673278564076958;0,700289687820436;0,748993896403913;0,761385208065457;0,819911865629572;0,780011339215892;0,723988867069325;0,734254857114964;0,711248834487151;0,71874856960682;0,696765339939351;0,691962767370913;0,710436844214085;0,726559160753987;0,757686625797362;0,780289968673828;0,796765890207212;0,758907702651038;0,690868475206892;0,65777369710834;0,654113228694217;0,701532793381331;0,614846684387558;0,631079742308594;0,6829932395413;0,73240750459702;0,747566911506628;0,712399187749144;0,751911598944303;0,760072078287417;0,736729427603634;0,724228337957099;0,735359843426862;0,765009086025125;0,704608045296301;0,662116355645648;0,645250229351848;0,615034647359071;0,561338798572081;0,516521802918756;0,525555564845366;0,512744265954198;0,479598710252606;0,45995264359441;0,49392607142492;0,610781983520743;0,546638163585678;0,532450649651581;0,551789160778826;0,533904014939455;0,465973945591471;0,361943502429519;0,388301785075379;0,392702124052526;0,37344612736052;0,429577713161158;0,519714431477011;0,62375962771793;0,620149627543329;0,643664785415673;0,677978814241776;0,670553851420398;0,671241549893733;0,612183075158401;0,598533640440632;0,55881382125714;0,549466849597298;0,388755565795761;0,326317760613432;0,353715711707316;0,353205630551197;0,368149531000144;0,325431465558865;0,372258690783909;0,393316382886831;0,339288486143859;0,392400182519388;0,410411840434605;0,468537135096833;0,521150995012423;0,57955596124299;0,656003845554038;0,646100537368134;0,645601710586552;0,622134867627009;0,631990722224062;0,583096467153258;0,514649012322069;0,537077109003404;0,588687931996568;0,697290730934009;0,640917317405344;0,693087836839544;0,754673872601783;0,778262342154997;0,783789001599678;0,749802983786504;0,753114939182235;0,739930401632525;0,68907210209551;0,600113024348128;0,553948394753324;0,53362749405257;0,494197968696403;0,465851263940802;0,461622404415527;0,420402885243256;0,362410672456498;0,325269408125906;0,373967737636305;0,409155059291691;0,42952266509182;0,456289006648983;0,539683325504673;0,693945805949578;0,658917359906392;0,649802963921368;0,674599722092295;0,68206008087824;0,646898721750169;0,530814658007126;0,609575504551529;0,657468274712066;0,661398947978618;0,64339041542132;0,660874078326063;0,689215043553108;0,634746712778798;0,593857008030721;0,553469139166729;0,547053056049089;0,570292722236616;0,530315578441517;0,549900013295636;0,545127622411776;0,567973355974272;0,471104576592349;0,451988082167124;0,531583111955653;0,484590555096015;0,480087129307162;0,423457018065839;0,575003756515386;0,648962712430559;0,684689226912667;0,688347747723579;0,646451376820841;0,654032252748366;0,65355437705494;0,661854039762082;0,682900634002538;0,653508209241866;0,62684492182427;0,574611933536379;0,611651866215256;0,587876532759274;0,544406342781456;0,525683873689394;0,529663350196142;0,585416699198619;0,528634534557093;0,576638994603799;0,652751458435654;0,674914056846029;0,675330262101935;0,626003467701097;0,659739674491126;0,663309793347003;0,630768076155644;0,583441956048506;0,596369416603186;0,657921031369538;0,666100927043569;0,684778225248762;0,722892580447127;0,705981744005262;0,659891078378038;0,636492282721024;0,628741899451704;0,599817807785273;0,546515028010538;0,513559242209744;0,527196899937041;0,608864803701919;0,658055206297482;0,618996299544893;0,549525919277872;0,422142408141711;0,375667023603024;0,389504374968717;0,337382909348132;0,334917256687461;0,351701535085184;0,490339733786035;0,634368020872286;0,696306032369127;0,687762998057482;0,648206994186564
"Lonquimay";9205;0,318451201909248;0,550673321682723;0,363559119300574;0,379573608610907;0,56111138307931;0,520932047855542;0,506781132673131;0,394030164378758;0,407682367565019;0,360814262248655;0,235146348422935;0,306473255915442;0,32721989024809;0,279762793206066;0,325152755040646;0,36349726650943;0,389832270571299;0,349494859570548;0,348296463759999;0,582965701700401;0,510369233880067;0,531252953162851;0,736103854711224;0,646036820510183;0,629342175200747;0,655394535813008;0,381857207431586;0,384810942629153;0,406222201144367;0,425307402787793;0,348490125554308;0,30118348193156;0,397769223975995;0,473263033300496;0,470025720368825;0,578290326354587;0,623534969184115;0,613056692381828;0,666095303320035;0,671555268431732;0,734186856691202;0,594442963465003;0,492376637778532;0,486617607750841;0,346170171239288;0,295697069943175;0,36971453281856;0,223786670676443;0,237050073432948;0,378567325267194;0,284424546297572;0,297134824833116;0,306759397596719;0,266823074258304;0,266717362901054;0,17190341595708;0,250585558372494;0,296670755766064;0,298736591562576;0,315448172346847;0,296954254953664;0,292173026224245;0,294317574811573;0,342193210858581;0,512265886557925;0,438715651158042;0,458792717964356;0,750214622435231;0,630162373425541;0,619677350410585;0,663994133815391;0,524003303122005;0,617116897396627;0,759614399082016;0,742207756831867;0,756514114968058;0,706433953392551;0,742976900620407;0,751532374723909;0,705578332619371;0,767624012511542;0,757911911996281;0,72825770378047;0,77823742628392;0,806808532917594;0,817304503747139;0,74389299912393;0,715922186731884;0,787493368207415;0,67461590802281;0,650800455813909;0,735993443563283;0,701539119685899;0,726238594126743;0,767191110162454;0,749367904268889;0,784961389706909;0,810326313760966;0,772566008305867;0,681126553696925;0,62111146596687;0,694582526132995;0,768047348518024;0,637370894526905;0,689934281426292;0,705386633102827;0,669931980579868;0,730070107152265;0,747553767308798;0,817992117658033;0,759630334652283;0,77013533249322;0,870676131929614;0,760725948048906;0,688660241773454;0,696998426561158;0,46271597114922;0,351427688971878;0,435804859183182;0,17386748350586;0,137404947435299;0,121853337927632;0,161346479819763;0,227329952777753;0,192404429242906;0,264728500693341;0,300207355844595;0,289952850128552;0,349163023659059;0,35255056480932;0,374590053669894;0,373749984852011;0,416416927404029;0,584149160191667;0,4894308202536;0,466191591038984;0,637746466738394;0,60911858329934;0,678038133725693;0,78148203659704;0,52759655123349;0,514217876757193;0,635175106032996;0,590223226075665;0,59427276400889;0,520034903940611;0,536961022139525;0,491028884710581;0,360863900569696;0,402270424993763;0,396131824047421;0,340054272389116;0,41910541437619;0,496763925047209;0,575846032371513;0,528320687563229;0,526706342850956;0,727449216421453;0,623574367719653;0,620160193213948;0,748488281211465;0,682300748603331;0,684452677903096;0,722520080215418;0,650835017575125;0,685065607536639;0,721296794591274;0,515038292183818;0,30155802077087;0,140953970277289;0,192118885374061;0,219396009232636;0,122052058298194;0,198293987746632;0,187904036761167;0,152842338374774;0,235803400399084;0,293490890576379;0,458243743594426;0,349231156041286;0,357901939670207;0,51999279186498;0,405115932706988;0,38403535354594;0,468233699807468;0,409477489420794;0,411754488060528;0,609029264326362;0,623463957870118;0,648489516412404;0,678421733830516;0,616577575234473;0,597303764584669;0,503710306802101;0,580647109367941;0,516111328032532;0,422155367781321;0,51707656717633;0,539639322862859;0,567595953549378;0,529507137013718;0,517827769604441;0,615166426074235;0,412368494455559;0,292108377192945;0,249933029467649;0,126654655627013;0,132904549391245;0,182726120734425;0,206154550987308;0,388024461691672;0,678811896104518;0,751780830991981;0,81533904211244;0,811367202066693;0,824926601250055;0,797932672893184;0,653254128168266;0,621871199164826;0,549497550693259;0,436281168499475;0,424634685046416;0,384273766832718;0,292179091770323;0,257529452219824;0,241208690806913;0,43060246305819;0,37773156239243;0,420763986382217;0,682081320885561;0,717237200162876;0,795632088112881;0,859605212858194;0,836347775585502;0,835260338618575;0,841282140538493;0,732693020755154;0,594809614217341;0,509764618216045;0,511561445675769;0,477169118124705;0,243975026804627;0,328321989480641;0,337930626073438;0,309539368968035;0,411129551435786;0,496864095462341;0,68592990019103;0,64515880654509;0,698170950348818;0,837204046520205;0,786896403715923;0,804196215333583;0,901174624069493;0,737954333262818;0,649756754587449;0,779445460633872;0,623742363047022;0,583814148260469;0,580489932356585;0,46626351207656;0,410132060607165;0,25248508959663;0,306000616987664;0,254501543801856;0,162741257753705;0,228059312434061;0,25689994896932;0,368664046861203;0,380430896430089;0,437979256602895;0,638072832542246;0,517046858311276;0,474061564658207;0,592353461509597;0,592674621472485;0,685368983700329;0,810363201888346;0,679468758340428;0,780903555238447;0,881439068382864;0,830310668007783;0,814957427957194;0,747782435562154;0,792160832240188;0,817020350088591;0,791600705259727;0,922335642967439;0,940350561956245;0,928966162999048;0,929289289786844;0,910729935010334;0,883954874888035;0,776914530302833;0,717594809421389;0,739093912278776;0,625563610560356;0,569743530274803;0,598611215785877;0,45504398018304;0,393142407772348;0,41010884300441;0,466205328140833;0,644506302809397;0,743672235337458;0,719235544953393;0,626197716387961;0,556839809674185;0,620403827500666;0,68175096690991;0,573866715955067;0,623816990253764;0,614466109272032;0,523124548121448;0,471602383722681;0,385008646354755;0,336753575339522;0,548092800284613;0,585411400384677;0,572130380203658;0,55444022601219;0,584854493596433;0,657517328900127;0,750004744717604;0,812482236635629;0,913314254063368;0,967781791080803;0,956863343209629;0,948296943488106;0,849443489711371;0,325013594244434
"Los.Sauces";9206;0,294235716279823;0,261095942656811;0,288652277826767;0,298686839831006;0,334415628494992;0,364322074271395;0,414056191264156;0,477208872857651;0,438527008727014;0,409914518245886;0,390935982001255;0,413935039764829;0,410887828903457;0,409762692149411;0,405299110567236;0,4234314350052;0,48372513308697;0,381716588162243;0,351050321153737;0,363825904679879;0,404146202677759;0,368102295475496;0,318857797677526;0,450519858688971;0,496586792375437;0,491918518155584;0,508758176532281;0,557407410116565;0,587563780223045;0,562443268661529;0,552472036753954;0,556440827030877;0,529802676187393;0,507230477851065;0,481082713241127;0,516471159404041;0,546880465365024;0,565372235017619;0,477899653872701;0,429320685040106;0,448922235719067;0,328977019900992;0,259657651684315;0,226131461378612;0,262980325281949;0,295365945237877;0,323272103621546;0,462778007014963;0,543639057796512;0,600967602276508;0,622565427854156;0,625570001435217;0,65025067708538;0,605280558021238;0,571437462860972;0,549522336156063;0,598200764473014;0,644475475032652;0,670628504148032;0,702903445515802;0,720477496743222;0,765087269109616;0,681846819008442;0,650812058104981;0,689004321206188;0,662027795617804;0,652083650287075;0,574905027795108;0,56362699847918;0,517911327557328;0,417321303129136;0,371533201395837;0,318529359268171;0,295004053956668;0,284930558361121;0,300573934124573;0,329897025566274;0,345621317167794;0,383713920940829;0,442881809030312;0,494756852810549;0,523541140383516;0,550955244718293;0,54665386269644;0,568011200751802;0,629873632664619;0,533035884742438;0,514559819613618;0,525274321857143;0,539994883540052;0,481954679826015;0,405400286079682;0,521010066082182;0,559858040550417;0,552067605622066;0,595634054531492;0,665695003761888;0,719570164428017;0,708824494468898;0,714801811508604;0,735725185277328;0,727532743365584;0,720508828806796;0,706854933359641;0,756717074829778;0,796295415524756;0,824336087720689;0,781867276323797;0,762997551706141;0,785509267236976;0,701988974293562;0,651705078933676;0,612850034071524;0,5739226888724;0,516889711647757;0,432287563748124;0,438412568075314;0,405524651875013;0,36311021153645;0,382495597261966;0,384632638325021;0,407408619736538;0,402747668735539;0,404375069586213;0,424514248496698;0,42045870153806;0,41756344015636;0,384149322448543;0,40665711481363;0,416183084872761;0,449333516228073;0,42944735117253;0,468523646571422;0,57507996008052;0,605464063436324;0,638645482911325;0,616667253773957;0,645143821125914;0,6308329425896;0,564430283742831;0,586732550913407;0,586529957300227;0,615193746189002;0,564672549002941;0,554119397792603;0,572082775018007;0,56124760593266;0,571078720893016;0,608472386423174;0,629933367135954;0,627129091398794;0,615230931633203;0,590744534498382;0,588119597269029;0,622422123323071;0,54215026666903;0,535463186828974;0,559351790864907;0,613571461825281;0,618256559928843;0,601667337042487;0,651576768546125;0,64169674936885;0,595063317108459;0,613245091057183;0,657852665924348;0,68734975716825;0,630562044859634;0,588628455131601;0,556324665884801;0,524761699589834;0,4981625793112;0,472269599378887;0,483199695838391;0,490416781647335;0,480075910354209;0,446163299318922;0,450781520143034;0,513547305821292;0,487148569262418;0,499940495151818;0,517835568415411;0,505799153635037;0,473830390319627;0,419280312784721;0,457071752624061;0,452435707817937;0,43105055940859;0,479670768876587;0,512307209122037;0,564864388562648;0,565709753397103;0,577071262762317;0,608967417639175;0,597860596162067;0,583465304153403;0,546451693792357;0,544896872511339;0,525020200292193;0,521646533979396;0,399906847858007;0,346375838471637;0,362208238268952;0,389481495591185;0,418454997225914;0,378161489663704;0,413702657616164;0,43737545659178;0,398436086650799;0,438822523851239;0,455839667457802;0,501850960867856;0,536789044017233;0,593868794202502;0,667220702720238;0,651279848394306;0,648802146512359;0,650110401728085;0,641830022949223;0,611599890141437;0,574621232066959;0,580772046294736;0,605995307309868;0,664593790116702;0,638547049691188;0,671605691188352;0,739111330866918;0,78880519081842;0,8112235878023;0,806622468305913;0,816571124141493;0,779596054921413;0,709374495844217;0,635335573031132;0,602891415279712;0,557774449427616;0,543739192734259;0,540086121677629;0,544486728680355;0,515144199868892;0,489139297239196;0,469261862989742;0,49729110682824;0,522874171810906;0,531767228352442;0,554677724179878;0,620673870615201;0,730701512343767;0,722735511358397;0,740697986519502;0,760467594849978;0,78548099614292;0,789201715951907;0,739492681325649;0,825823792723987;0,861413962603253;0,869226443005829;0,861944444456402;0,842121207025899;0,840817214831519;0,782917347576327;0,732488175960495;0,694207225340091;0,690199563095788;0,684813726319634;0,652712093520066;0,67810302130052;0,682294445722761;0,703968172827034;0,633123751102365;0,611675196039479;0,656803530514383;0,664930237012455;0,681251182297926;0,644649064744847;0,743480231897992;0,792379821682525;0,791622863382547;0,758923462140311;0,703726032110649;0,693655025769286;0,712151928613762;0,750167794952161;0,802507838134639;0,758034552515858;0,728361311532793;0,70013799466642;0,715086559700823;0,706249762069308;0,688174787129316;0,675126107193077;0,676345462133939;0,711644721387584;0,681378491159802;0,715774154829967;0,77124375529667;0,799499008210183;0,798982081123052;0,7732700220408;0,80445229653496;0,787138796817474;0,734820636500685;0,711115596110408;0,728999143604774;0,730752586503316;0,745575374419249;0,77530020249765;0,819614729860211;0,814721564245943;0,812086375765761;0,803887397431378;0,77422975244095;0,730087793975474;0,663609388348449;0,654326003378835;0,675547555273027;0,734267292694488;0,767613763239031;0,737874271822652;0,6665473540288;0,574038657596159;0,581609794682738;0,585456263985292;0,548476480998962;0,507530670975236;0,500255583935746;0,575143795841622;0,616425709263232;0,722818094584155;0,756535182609623;0,712965028502602
"Lumaco";9207;0,534757912219309;0,467735531808598;0,479956824598624;0,479704392142977;0,522753566634259;0,562442225449678;0,608654324770397;0,660696654002518;0,641438445457441;0,610187259791005;0,549720542419629;0,51085836706532;0,477857125815867;0,43997826640534;0,461766413030591;0,49395140880975;0,54140507494796;0,50130469183488;0,51069697123825;0,534545556656906;0,574837280077629;0,568622688235755;0,552114934033038;0,58683119792082;0,578469033533815;0,552036289801282;0,527297030340832;0,542102043238132;0,588032896055344;0,502222351976351;0,466566436693896;0,444122655278815;0,44175923525324;0,437931605675298;0,512397285552213;0,561553517867683;0,607510354662196;0,621467967405017;0,561442030633409;0,513132235397633;0,486593924854949;0,406405206842272;0,363267791153462;0,339260986525959;0,357020341158188;0,368144962251113;0,391390118617217;0,472022937207719;0,542121095102678;0,614236651044116;0,614033195456928;0,635905364873296;0,677523552074784;0,667387385458326;0,669697119607379;0,667814356722295;0,65866203380108;0,668674497888296;0,682380785902533;0,731967177146337;0,749966382104716;0,764530468706385;0,740190430877811;0,728138958654924;0,753313046708888;0,7285343972028;0,718556969078615;0,671483513761926;0,635746598966812;0,59081484221494;0,508692535575338;0,484597492426957;0,457402600901011;0,46443786482579;0,38755824297243;0,434261818181983;0,497030248447311;0,505399706346797;0,514984511552519;0,612515564778504;0,607325291499882;0,599155916608799;0,58205272323539;0,601590601030018;0,623082871016835;0,656985758167799;0,6033665575866;0,597824631592018;0,60260559015479;0,602493547180445;0,561637770399734;0,509685218584077;0,564313397937729;0,572744035929206;0,569344799980897;0,577842521349499;0,608812539316812;0,665999862515355;0,65184421256311;0,65686105422029;0,66895419391529;0,648596301946844;0,622936527280559;0,621539680283864;0,688782984152533;0,740684957174837;0,766698019619704;0,761027420946331;0,76094284334263;0,768495221222691;0,70206621458939;0,651710835178081;0,617927325729236;0,552988195961411;0,476930224322737;0,406424254947189;0,405829733187135;0,393720943417677;0,371745544194567;0,364823138622141;0,409890078263873;0,470807909224789;0,490198873549753;0,509406825613187;0,515759399113796;0,439741751455531;0,387012139765999;0,331949488022594;0,372645831229313;0,37927001552297;0,38900757876719;0,40862889504258;0,445785897317796;0,523095739787583;0,54480311506826;0,565813187342213;0,554451824136146;0,56042430139147;0,555871304069132;0,512788816334889;0,520755879336935;0,520187994544191;0,551541540968522;0,509998317429395;0,510063515456955;0,535373077421625;0,546081242412808;0,54618691580326;0,555991429936488;0,538891016929114;0,522715443568123;0,490323322916081;0,500283950045989;0,508402183576046;0,526062750879162;0,497333509596348;0,513128812028973;0,5391365426072;0,578547227055972;0,590844743076495;0,591659060646642;0,623681831011096;0,619413308389838;0,602221084094887;0,612290434923539;0,642857918506873;0,69590215498971;0,656904280502853;0,636440810037554;0,619820712959695;0,568476376281491;0,500776671806114;0,456997673611172;0,465222367212234;0,461619784343052;0,420521171847765;0,404005840438401;0,398256176385422;0,40801430029561;0,409575195810761;0,42883942398223;0,448283917738331;0,418482592006182;0,378712939653432;0,34806825782563;0,377052155275926;0,394519103058548;0,399486587607175;0,415304795813607;0,473553562762753;0,542587840500651;0,528642082915606;0,534078889928344;0,534033146380744;0,472274768145578;0,437473760504105;0,425761122062041;0,449482635311944;0,436038032655675;0,419980629684989;0,383394530812215;0,36671754675467;0,395321682061892;0,412763274638549;0,428446302083507;0,401793547000133;0,410480932271543;0,424123249127656;0,386106442067054;0,412707360084326;0,422767862082251;0,48073431226032;0,535878607130951;0,59523666598098;0,66120626372405;0,658836069074096;0,653908964618124;0,645532373929047;0,593124388966381;0,535015812084907;0,462027985515613;0,487348773121119;0,510763948295906;0,540253810976025;0,559358078873591;0,612620079932019;0,666827573326309;0,711775415921038;0,744693967392143;0,762861659252953;0,79394229017815;0,808628864551557;0,808322784927358;0,758541257925973;0,726714732834842;0,718655558761213;0,700148874659616;0,69698303035531;0,702122439813193;0,679832529391291;0,650468883851749;0,636379820758309;0,64842866163889;0,643579540024289;0,606544345594033;0,637942985098482;0,678672178713907;0,725976441277982;0,727540115154002;0,730172174322977;0,739494363258636;0,741937868792656;0,728055660130771;0,693787196693996;0,738831708179398;0,770057632420246;0,798413737585093;0,775795655976103;0,783457804437326;0,804711112843301;0,775609886628758;0,75644932007424;0,740213957638326;0,700957001763776;0,683667035356017;0,667140293473979;0,679122997325163;0,655534077900678;0,617311090270972;0,585886837335743;0,565278971305641;0,584056364747884;0,581628821954241;0,586999936250076;0,55981401670422;0,639710221262055;0,699538598640332;0,73625649047661;0,729891617861872;0,711587068725427;0,725049888061079;0,751964997077122;0,786436135521264;0,825935442356299;0,781847419779393;0,744974579137858;0,692654311143469;0,657168889039513;0,618401655318467;0,566265492569788;0,583706977812221;0,591108036866864;0,605390053981876;0,653536209567346;0,733587983835457;0,802424493075112;0,811246959499124;0,806367967741677;0,782857967304961;0,793403270686993;0,793123743693575;0,775894670342293;0,724975099596671;0,707272154524691;0,72092606875845;0,746043842604317;0,779046426582322;0,818879872178114;0,805039447967175;0,781612346882335;0,77265251636967;0,756572829329114;0,724045281771048;0,652562318348874;0,652889847072332;0,660930180315077;0,672327130344008;0,66481744593879;0,628792306081602;0,605213896569394;0,586157704394847;0,637142923605189;0,625333182877339;0,546857782860182;0,501337571421983;0,51048910519046;0,572736801706715;0,655014508405098;0,749857443485711;0,78056825985963;0,779379404814385
